date,Port,status_country_domicile,vessel_type,count
2023-01-14,GRE,Domestic,Cargo,4
2023-05-17,IMW,Domestic,Tanker,1
2023-08-01,TEI,Domestic,Passenger,2
2023-08-30,BUR,Domestic,Passenger,1
2023-03-08,MOF,Domestic,Tanker,1
2023-06-16,WGP,Domestic,Tanker,1
2023-04-17,KTJ,Domestic,Tanker,1
2023-08-15,DUM,Foreign,Tanker,1
2023-01-21,PNK,Foreign,Cargo,1
2023-12-11,MUO,Domestic,Cargo,1
2023-11-27,IBP,Domestic,Passenger,10
2023-07-27,TPR,Domestic,Fishing,1
2023-10-15,LMR,Domestic,Passenger,8
2023-06-19,BUR,Domestic,Passenger,1
2023-11-18,BUR,Domestic,Passenger,2
2023-08-03,KBH,Domestic,Passenger,3
2023-10-10,BIT,Foreign,Passenger,1
2023-04-24,MAK,Domestic,Cargo,2
2023-01-01,IMW,Domestic,Tanker,4
2023-01-21,PNJ,Domestic,Cargo,4
2023-10-11,BMU,Domestic,Passenger,1
2023-09-21,WGP,Domestic,Cargo,1
2023-10-17,TQP,Domestic,Cargo,1
2023-01-21,BUR,Foreign,Passenger,5
2023-03-22,TJB,Foreign,Passenger,2
2023-04-06,BLW,Foreign,Other,1
2023-06-05,MLD,Domestic,Cargo,1
2023-05-14,PNJ,Foreign,Passenger,1
2023-04-26,BGG,Domestic,Passenger,1
2023-12-13,BUR,Foreign,Passenger,3
2023-06-26,TPR,Domestic,Tanker,3
2023-04-13,REO,Domestic,Tanker,1
2023-08-30,WGP,Domestic,Tanker,1
2023-03-07,PNJ,Domestic,Cargo,2
2023-03-08,TGP,Domestic,Passenger,1
2023-12-16,WGP,Domestic,Tanker,1
2023-04-07,BIK,Domestic,Cargo,1
2023-12-28,TJB,Foreign,Passenger,1
2023-10-05,LMR,Domestic,Passenger,2
2023-02-06,BUR,Domestic,Cargo,3
2023-10-13,TAG,Domestic,Tanker,1
2023-07-19,ENE,Domestic,Passenger,1
2023-11-10,IBP,Domestic,Cargo,2
2023-08-18,GRE,Domestic,Passenger,1
2023-07-18,TPR,Domestic,Cargo,2
2023-11-15,BLW,Domestic,Cargo,2
2023-01-12,TRE,Domestic,Cargo,1
2023-03-25,TUA,Domestic,Tanker,2
2023-08-18,TUA,Domestic,Tanker,1
2023-08-10,LMR,Domestic,Passenger,5
2023-06-27,BKS,Domestic,Tanker,2
2023-04-15,SUB,Domestic,Other,1
2023-01-27,BPN,Domestic,Tanker,2
2023-02-05,TEI,Domestic,Passenger,1
2023-05-30,TEI,Domestic,Passenger,2
2023-10-25,BUR,Domestic,Tanker,2
2023-11-22,SUB,Domestic,Passenger,1
2023-08-23,GRE,Foreign,Tanker,1
2023-11-29,GRE,Domestic,Tanker,2
2023-01-30,SUB,Domestic,Cargo,3
2023-11-10,BPN,Domestic,Cargo,2
2023-07-21,MAK,Domestic,Cargo,1
2023-11-28,BIK,Domestic,Pleasure Craft,1
2023-03-31,IPI,Domestic,Tanker,1
2023-02-06,CXP,Domestic,Cargo,1
2023-11-29,BWB,Domestic,Cargo,1
2023-03-04,BPN,Domestic,Tanker,2
2023-06-17,KTJ,Foreign,Tanker,1
2023-04-09,SUB,Domestic,Cargo,4
2023-02-25,DJJ,Domestic,Cargo,1
2023-02-25,BBM,Domestic,Tanker,2
2023-05-31,TPR,Foreign,Cargo,1
2023-01-27,TQP,Domestic,Tanker,1
2023-08-15,BLW,Foreign,Cargo,1
