,ShipName,mmsi,avg_lat,avg_lng,flag_country,vessel_type,mode_nav_status,obs_time,time_lower,time_upper,imo,RegisteredOwnerCountryofDomicile,RegisteredOwnerCountryOfRegistration
35239,LINDEN ARROW,257926000,-1.268925666,116.78817460040001,Norway,Cargo,At Anchor,2023-03-12 08:22:51,5,4,9552953,Norway,Norway
35240,THUNDER ISLAND,370574000,1.282442972070707,103.98370312909091,Panama,Cargo,At Anchor,2023-03-12 08:26:14,11,11,9897901,Panama,Panama
35241,TOMINI PROSPERITY,538007101,1.2893283326666665,104.00628648155556,Marshall Islands,Cargo,At Anchor,2023-03-12 08:28:25,9,8,9718181,"China, People's Republic Of","China, People's Republic Of"
35242,GRIYA ENIM,525114041,-5.910321622522123,106.00094892300885,Indonesia,Tanker,Moored,2023-03-12 08:30:03,47,46,9178238,Indonesia,Indonesia
35243,MMA INSCRIPTION,566852000,1.1582185899581587,103.96097055870291,Singapore,Other,At Anchor,2023-03-12 08:30:47,17,17,9668245,Singapore,Singapore
35244,QUEEN QADARIAH,525301823,1.4289196792173913,125.16438583930437,Indonesia,Tanker,At Anchor,2023-03-12 08:33:27,7,7,9552733,Indonesia,Indonesia
35245,MG EARTH,351755000,-6.009562866711112,105.96069114053334,Panama,Cargo,Moored,2023-03-12 08:36:27,52,50,9774276,Singapore,Panama
35246,OPTIMAX II,563117200,1.2512899524285714,103.87784445214284,Singapore,Cargo,At Anchor,2023-03-12 08:43:51,14,13,9316579,Singapore,Singapore
35247,AS MARINE ENAM,525200849,-6.053638133301158,106.89765866795368,Indonesia,Tanker,At Anchor,2023-03-12 08:44:24,28,27,9861029,Indonesia,Indonesia
35248,LADYCHARM,209171000,0.533266,117.70575000000001,Cyprus,Cargo,At Anchor,2023-03-12 08:44:49,6,6,9421843,Cyprus,Liberia
35249,SEGORO MAS,525019363,0.5055146137065636,123.06197565200773,Indonesia,Cargo,Moored,2023-03-12 08:45:30,26,25,9069956,Indonesia,Indonesia
35250,WINNING GRACE,566100000,1.3019472113461537,104.07241740403846,Singapore,Cargo,At Anchor,2023-03-12 08:58:56,10,10,9722948,Singapore,Singapore
35251,GRACE V,525020431,-1.3264230255263156,116.97551179842105,Indonesia,Tanker,At Anchor,2023-03-12 08:59:59,121,11,8904989,Indonesia,Indonesia
35252,GAS KAYAN,525201479,-5.082328417083333,119.41837991683333,Indonesia,Tanker,At Anchor,2023-03-12 09:03:05,27,26,9058555,Indonesia,Indonesia
35253,MUNDU,525008043,-8.745017006836735,115.20833332999997,Indonesia,Tanker,Moored,2023-03-12 09:09:18,16,15,9330197,Indonesia,Indonesia
35254,GAHARU OLEUM 9,525021305,-1.2706815112642487,116.79821472875648,Indonesia,Tanker,At Anchor,2023-03-12 09:22:48,200,197,9750969,Indonesia,Indonesia
35255,BAY BRIDGE,354120000,-6.095335507588832,106.91863725648476,Panama,Cargo,Moored,2023-03-12 09:23:31,43,43,9463267,Panama,Panama
35256,YM RESPECT,538010192,-5.50822916375,105.2827083325,Marshall Islands,Cargo,At Anchor,2023-03-12 09:31:11,1,0,9937218,Japan,Panama
35257,BANGKOK HIGHWAY,431546000,-6.09880045072072,106.91659474468469,Japan,Cargo,Moored,2023-03-12 09:37:48,22,21,9506710,Japan,Japan
35258,TORM MAREN,220602000,1.2490014372649574,103.91475809051283,Denmark,Tanker,At Anchor,2023-03-12 09:42:05,14,14,9358400,Denmark,Denmark
35259,STAR SKY,319157400,1.2827851565294115,103.9605739907647,Cayman Islands,Cargo,At Anchor,2023-03-12 09:47:08,10,10,9399105,Greece,Marshall Islands
35260,NKR ALICE,636021279,-5.125100000010215,119.40574740776643,Liberia,Cargo,Moored,2023-03-12 09:49:18,195,194,9914515,Panama,Panama
35261,MINAS/PERTAMINA 35,525008003,-5.111968111222222,119.41229159255555,Indonesia,Tanker,Moored,2023-03-12 09:51:27,19,18,8211239,Indonesia,Indonesia
35262,SHENGHUI GLORY,548901000,-7.173981919831224,112.67528891,Philippines,Tanker,Moored,2023-03-12 09:57:23,49,48,9724037,Singapore,Singapore
35263,COSMIC 10,525011110,1.1769524900143675,103.97662934074712,Indonesia,Tanker,At Anchor,2023-03-12 09:59:35,183,46,9460344,Indonesia,Indonesia
35264,OVERSEAS PETROMAR,525119048,3.7826948608333333,98.70340449966669,Indonesia,Tanker,Moored,2023-03-12 10:00:57,12,11,9222170,Indonesia,Indonesia
35265,YURI,357662000,1.2937401935294115,104.04580186235296,Panama,Tanker,At Anchor,2023-03-12 10:03:08,21,1,9235737,Marshall Islands,Marshall Islands
35266,MAERSK NORBERG,636093006,-6.094088852111111,106.91960850066666,Liberia,Cargo,Moored,2023-03-12 10:03:35,16,16,9893852,Germany,Germany
35267,NEW GLOBAL,525500462,-7.117765650963541,112.66558816013021,Indonesia,Tanker,At Anchor,2023-03-12 10:10:13,24,24,9875599,Indonesia,Indonesia
35268,MERLION 21,564974000,1.3013891483333333,104.07208123202376,Singapore,Tanker,At Anchor,2023-03-12 10:11:37,81,6,9537173,Singapore,Singapore
35269,MERATUS PARIAMAN,525125023,-10.19262273852713,123.50574935550387,Indonesia,Cargo,At Anchor,2023-03-12 10:12:28,8,8,9371957,Indonesia,Indonesia
35270,MARLIN EMPAT,525401167,-7.173711350461539,112.67510423703844,Indonesia,Tanker,Moored,2023-03-12 10:14:41,33,33,9675145,Indonesia,Indonesia
35271,SEA FORTITUDE,563073220,1.282680620465116,103.96101213232556,Singapore,Tanker,Moored,2023-03-12 10:15:05,8,5,9705689,Singapore,Singapore
35272,HC VICTORY 1,525011169,-3.7377675007142854,114.48807226071428,Indonesia,Cargo,At Anchor,2023-03-12 10:15:06,149,134,9500285,"China, People's Republic Of","Hong Kong, China"
35273,JAG ANAND,419001180,-3.769514379321075,114.45813531132956,India,Cargo,At Anchor,2023-03-12 10:15:16,48,48,9463308,India,India
35274,SINAR PRAYA,525009325,-6.0437410423696685,106.89077348308057,Indonesia,Sailing,At Anchor,2023-03-12 10:19:49,45,43,9359612,United Arab Emirates,United Arab Emirates
35275,GASLOG SHANGHAI,310644000,1.4203613673828124,125.14585843824219,Bermuda,Cargo,At Anchor,2023-03-12 10:21:59,15,15,9600528,"Hong Kong, China","Hong Kong, China"
35276,MERLION 25,566724000,1.2499877272727271,103.9150944315909,Singapore,Tanker,Moored,2023-03-12 10:23:08,6,6,9537202,Singapore,Singapore
35277,HUMBER,566842000,1.2906511639622642,104.05252213905659,Singapore,Tanker,Moored,2023-03-12 10:25:38,7,7,9680279,Singapore,Singapore
35278,MEUTIA BARUNA,525112006,-5.509545453636363,105.29388888666668,Indonesia,Cargo,At Anchor,2023-03-12 10:25:39,3,3,9460253,Indonesia,Indonesia
35279,YM RESPECT,538010192,-5.508706893965518,105.28548850672416,Marshall Islands,Cargo,At Anchor,2023-03-12 10:31:09,4,3,9937218,Japan,Panama
35280,WEST POINT,525019630,-1.2667061828024193,116.81041189532257,Indonesia,Tanker,Moored,2023-03-12 10:32:58,100,100,9403932,Indonesia,Indonesia
35281,EVER BLESS,416039000,-7.195736833374999,112.70220397962501,Taiwan,Cargo,Moored,2023-03-12 10:35:25,16,15,9790074,Chinese Taipei,Chinese Taipei
35282,HERCULES COMET,563067200,1.2491050818749998,103.91578822925001,Singapore,Tanker,Moored,2023-03-12 10:36:54,15,14,9825087,Japan,Panama
35283,GAS CRUSADER,533132191,-2.9850000000000003,104.79666667000001,Malaysia,Tanker,At Anchor,2023-03-12 10:41:14,28,28,9133549,Malaysia,Malaysia
35284,WEITEK 18,563047900,1.2486125232575755,103.93061689424242,Singapore,Tanker,At Anchor,2023-03-12 10:42:43,10,10,9834662,"China, People's Republic Of","China, People's Republic Of"
35285,TANTO HEMAT,525013035,1.1650568666,103.9987715336,Indonesia,Cargo,Moored,2023-03-12 10:44:12,16,16,9714202,Indonesia,Indonesia
35286,OTTOMAN COURTESY,271044691,1.2978181698039215,104.08021892117645,Turkey,Tanker,At Anchor,2023-03-12 10:45:52,10,10,9788708,Turkey,Turkey
35287,RONG JIN ZHI LU,563105600,-5.884976541624999,106.0766701075,Singapore,Tanker,Moored,2023-03-12 10:46:57,26,26,9560986,Singapore,Singapore
35288,KARINA,352002300,1.2482710728888886,103.93047199111112,Panama,Tanker,At Anchor,2023-03-12 10:47:46,12,11,9307645,Marshall Islands,Marshall Islands
35289,HAFNIA DESPINA,563068400,1.2563252412916663,103.91194719627083,Singapore,Tanker,At Anchor,2023-03-12 10:57:46,33,33,9796494,Singapore,Singapore
35290,CAPTAIN JOHN NP,308945000,1.0762374600952382,104.21097857142857,Azores,Tanker,Moored,2023-03-12 11:03:12,95,94,9347504,Marshall Islands,Marshall Islands
35291,GOS MARIA,565006000,1.2920566519801981,103.97573204648513,Singapore,Tanker,At Anchor,2023-03-12 11:10:02,19,19,9355654,Malaysia,Malaysia
35292,GAS MARELLA,525501153,-6.016697330952381,105.92005039682539,Indonesia,Tanker,At Anchor,2023-03-12 11:12:15,4,4,9519676,Indonesia,Indonesia
35293,TAMIA,311000423,1.2749240962650603,103.95969738945786,Bahamas,Tanker,At Anchor,2023-03-12 11:13:21,36,33,9315642,Marshall Islands,Marshall Islands
35294,OMICRON EAGLE,636018289,1.2877070443999998,104.00154208906666,Liberia,Cargo,At Anchor,2023-03-12 11:20:49,15,14,9375927,Liberia,Liberia
35295,DEBONAIR,566392000,1.2975966180392158,103.97497784313725,Singapore,Tanker,At Anchor,2023-03-12 11:21:38,9,7,9635066,Singapore,Singapore
35296,SEROJA IX,525200437,-7.131909846122111,112.66436742009901,Indonesia,Tanker,At Anchor,2023-03-12 11:21:49,122,121,9861940,Indonesia,Indonesia
35297,TRANSKO ARAFURA,525104002,-5.910744595000001,106.00064804388889,Indonesia,Tanker,Moored,2023-03-12 11:23:10,21,20,9774874,Indonesia,Indonesia
35298,IFAMA MAS,525119190,-7.186480880051282,112.68768375225642,Indonesia,Cargo,Moored,2023-03-12 11:25:18,39,38,9164251,Indonesia,Indonesia
35299,MARINE HONOUR,565574000,1.2830002895652173,103.99581652130436,Singapore,Tanker,Moored,2023-03-12 11:25:51,7,6,9422811,Singapore,Singapore
35300,PROMETHEUS LIGHT,538008103,1.2654229075531915,103.91441806659576,Marshall Islands,Tanker,At Anchor,2023-03-12 11:28:57,18,18,9801976,Marshall Islands,Marshall Islands
35301,ASL ELSA,538009368,1.2872061420786516,103.96787324926967,Marshall Islands,Cargo,At Anchor,2023-03-12 11:31:32,37,37,9300623,Marshall Islands,Marshall Islands
35302,WAN HAI 323,563118300,3.7963802262711868,98.71775999915255,Singapore,Cargo,Moored,2023-03-12 11:35:04,26,25,9871464,Singapore,Singapore
35303,ALMERA,477861100,-5.528777057458194,105.31354321715722,Hong Kong,Cargo,At Anchor,2023-03-12 11:35:37,22,21,9492206,Germany,Germany
35304,MUSI,525008100,1.6109375018749998,127.99003472229167,Indonesia,Tanker,At Anchor,2023-03-12 11:35:57,10,10,9601699,Indonesia,Indonesia
35305,HONGSHENG,355565000,-3.9687684995000003,115.69071374999999,Panama,Cargo,At Anchor,2023-03-12 11:40:38,4,3,9187708,"Hong Kong, China","Hong Kong, China"
35306,ENTHRAL,563451000,1.3019478578571426,104.07211857285715,Singapore,Tanker,Moored,2023-03-12 11:50:36,2,1,9671888,Singapore,Singapore
35307,MAGELLAN,525015176,-5.0969009877777784,119.41554185037036,Indonesia,Cargo,Moored,2023-03-12 11:57:04,6,5,9410739,Indonesia,Indonesia
35308,KIN,525006283,-2.10166667,106.22000000000001,Indonesia,Cargo,At Anchor,2023-03-12 11:57:59,13,11,8808434,Indonesia,Indonesia
35309,MARGHERITA COSULICH,563059400,1.2653318220930232,103.9140598044186,Singapore,Tanker,Moored,2023-03-12 12:04:04,30,8,9825051,Singapore,Singapore
35310,SHARON,525015695,-1.1782738783458646,116.7834168189975,Indonesia,Tanker,Moored,2023-03-12 12:06:02,179,178,9160841,Indonesia,Indonesia
35311,PERTAMINA PRIDE,563125900,-5.56333333,104.62597222333333,Singapore,Tanker,At Anchor,2023-03-12 12:15:23,1,0,9888493,Singapore,Singapore
35312,ICON BRAVO,525020155,-7.202070444489796,112.7252606548469,Indonesia,Cargo,Moored,2023-03-12 12:15:23,13,13,8655148,Indonesia,Indonesia
35313,AS MARINE SATU,525018251,0.03941101777777778,117.52609453777778,Indonesia,Tanker,Moored,2023-03-12 12:19:45,62,31,9719678,Indonesia,Indonesia
35314,MALALA VII,525301161,-3.9690825661999996,122.61002479979999,Indonesia,Tanker,Moored,2023-03-12 12:27:19,10,9,9303297,Indonesia,Indonesia
35315,GAS VENUS,525900722,-6.891846725,110.40338338650002,Indonesia,Tanker,At Anchor,2023-03-12 12:30:53,3,3,9375460,Indonesia,Indonesia
35316,CSK ENDEAVOUR,563030600,1.2542847410344828,103.91818850551724,Singapore,Tanker,At Anchor,2023-03-12 12:40:33,23,23,9810501,Singapore,Singapore
35317,VOSCO UNITY,574682000,-3.905124099003378,115.70115312586148,Vietnam,Cargo,At Anchor,2023-03-12 12:41:57,43,43,9290983,Vietnam,Vietnam
35318,KALLIOPI,248869000,-7.815517912000001,109.06258677733332,Malta,Tanker,At Anchor,2023-03-12 12:44:23,5,5,9508859,Greece,Malta
35319,VANDA SUCCESS,566241000,1.2848239336065574,104.02216008344263,Singapore,Tanker,Moored,2023-03-12 12:45:27,7,6,9438303,Singapore,Singapore
35320,HARMONY,477847600,-3.9091301467752446,115.80142709706841,Hong Kong,Cargo,At Anchor,2023-03-12 12:49:03,18,17,9492737,"Hong Kong, China","Hong Kong, China"
35321,MERATUS SIBOLGA,525025057,-7.206823376227545,112.72515752497009,Indonesia,Cargo,Moored,2023-03-12 12:51:20,11,10,9018244,Indonesia,Indonesia
35322,IONIC SMYRNI,538005056,-7.739246737415256,108.99243086156778,Marshall Islands,Cargo,Moored,2023-03-12 12:55:32,47,47,9638070,Marshall Islands,Marshall Islands
35323,MEDELIN FIRST,525012105,3.878229662368046,98.76399643828817,Indonesia,Cargo,At Anchor,2023-03-12 12:58:21,476,467,8608353,Indonesia,Indonesia
35324,MSC JASMINE,355985000,-6.097352845731708,106.89487926786586,Panama,Cargo,Moored,2023-03-12 13:00:04,32,32,8420907,Liberia,Liberia
35325,GAS FREESIA,525401864,-1.3355794509411765,116.9710815685882,Indonesia,Tanker,At Anchor,2023-03-12 13:01:52,54,27,9392860,Indonesia,Indonesia
35326,SULTAN SULAIMAN,525401696,1.6833333300000004,101.47666667,Indonesia,Tanker,Moored,2023-03-12 13:10:02,23,22,9923152,Indonesia,Indonesia
35327,ROYAL PEACE,525700701,-5.536562381714286,105.35718523799999,Indonesia,Cargo,Moored,2023-03-12 13:10:48,235,197,8713990,Indonesia,Indonesia
35328,SILVER LIBRA,355464000,-5.956298431764707,105.99732063794119,Panama,Tanker,Moored,2023-03-12 13:11:07,10,9,9806744,Japan,Panama
35329,NAVIGATOR GLOBAL,525018229,-5.919696666382978,106.00028569095743,Indonesia,Tanker,Moored,2023-03-12 13:13:53,20,19,9536375,Indonesia,Indonesia
35330,GB VENTURE,565458000,-1.0409448667999999,100.341684202,Singapore,Tanker,At Anchor,2023-03-12 13:14:23,1,1,9539016,Singapore,Singapore
35331,TANTO PRATAMA,525013026,3.7929329175,98.71435701458331,Indonesia,Other,Moored,2023-03-12 13:15:02,28,26,9118408,Indonesia,Indonesia
35332,HE FAN,352986195,-3.9350340625,115.783796458125,Panama,Cargo,At Anchor,2023-03-12 13:15:16,3,3,9225201,Marshall Islands,Marshall Islands
35333,GLOBAL TOP,525020349,-6.1007941231404965,106.90554567033057,Indonesia,Tanker,Moored,2023-03-12 13:16:13,48,46,9112222,Indonesia,Indonesia
35334,MSC CARPATHIA III,636022611,-6.101619196641221,106.89149095229007,Liberia,Cargo,Moored,2023-03-12 13:16:25,26,26,9253038,Liberia,Liberia
35335,TOTAL ENERGY,525119146,3.8916310176811595,98.79829357173912,Indonesia,Tanker,At Anchor,2023-03-12 13:17:18,4,4,9302657,Indonesia,Indonesia
35336,PERTAMINA PRIDE,563125900,-5.565059523928572,104.62333333000001,Singapore,Tanker,At Anchor,2023-03-12 13:18:23,3,3,9888493,Singapore,Singapore
35337,GAS ATTAKA,525008076,-8.699777920769233,116.05006151104392,Indonesia,Tanker,At Anchor,2023-03-12 13:23:09,11,11,9629433,Indonesia,Indonesia
35338,XIN DONG GUAN 12,414379000,-3.935292424848485,115.75449781161618,China,Cargo,At Anchor,2023-03-12 13:23:58,22,21,9229415,"China, People's Republic Of","China, People's Republic Of"
35339,KEDUNG MAS,525119011,-7.206517662467533,112.72744987168834,Indonesia,Cargo,Moored,2023-03-12 13:25:58,15,15,9813199,Indonesia,Indonesia
35340,ELBE,564406000,1.2550261542307692,103.91725115576922,Singapore,Tanker,Moored,2023-03-12 13:26:40,4,3,9705665,Singapore,Singapore
35341,LINDEN ARROW,257926000,-1.2700399611764706,116.78901166705884,Norway,Cargo,At Anchor,2023-03-12 13:37:51,17,16,9552953,Norway,Norway
35342,AL DANAH,538007109,-3.8679166649999996,102.26685185444447,Marshall Islands,Cargo,At Anchor,2023-03-12 13:43:41,2,2,9614103,Marshall Islands,Marshall Islands
35343,SEROJA XVI,525024402,-7.126108888095239,112.66347452380953,Indonesia,Tanker,Moored,2023-03-12 13:49:08,126,4,9767223,Indonesia,Indonesia
35344,MEUTIA BARUNA,525112006,-5.50755555533333,105.2930555533333,Indonesia,Cargo,At Anchor,2023-03-12 13:49:46,2,2,9460253,Indonesia,Indonesia
35345,DAYAK MAS,525121029,-0.011926447050359713,109.32856572938849,Indonesia,Cargo,Moored,2023-03-12 13:55:22,20,20,9429352,Indonesia,Indonesia
35346,TANTO LANGGENG,525013043,-6.102857230884615,106.87526033984616,Indonesia,Cargo,Moored,2023-03-12 13:57:53,49,48,9796353,Indonesia,Indonesia
35347,SINAR MAS,525010112,3.903070919702128,98.80285815459575,Indonesia,Cargo,At Anchor,2023-03-12 14:01:03,21,20,8810621,Indonesia,Indonesia
35348,SPIRIT SEJATI,525023151,-7.198706107291923,112.72363580686958,Indonesia,Cargo,Moored,2023-03-12 14:05:19,46,46,9190937,Indonesia,Indonesia
35349,ANNE,477691800,-6.022227965847457,105.92302485881356,Hong Kong,Tanker,At Anchor,2023-03-12 14:08:13,28,28,9474553,Belgium,Marshall Islands
35350,HONG RUN 6,636019187,-3.9081284733333335,115.78832083333333,Liberia,Cargo,At Anchor,2023-03-12 14:09:12,5,5,9233583,"China, People's Republic Of","Hong Kong, China"
35351,INTER STEVEDORING 8,567558000,-3.75833333,114.46666667,Thailand,Cargo,At Anchor,2023-03-12 14:11:55,3,2,8819225,Thailand,Thailand
35352,ENDURO,525008051,-1.3316858329999999,116.947971668,Indonesia,Tanker,Moored,2023-03-12 14:29:39,13,10,8808513,Indonesia,Indonesia
35353,GENCO PREDATOR,538002113,-3.909705274556962,115.76078122341772,Marshall Islands,Cargo,At Anchor,2023-03-12 14:34:04,18,17,9316165,United States Of America,Marshall Islands
35354,YM RESPECT,538010192,-5.507508771894739,105.28522807063155,Marshall Islands,Cargo,At Anchor,2023-03-12 14:34:09,7,7,9937218,Japan,Panama
35355,SUN ROYAL,352001707,3.786790188055555,98.69507453694446,Panama,Tanker,Moored,2023-03-12 14:34:26,23,23,9942835,Panama,Panama
35356,WHITE FIN,256608000,3.2377300778124996,117.60393163875,Malta,Cargo,At Anchor,2023-03-12 14:42:32,5,5,9607291,Malta,Malta
35357,LONG SHAN HU,414315000,-2.121716666923077,104.99950512692307,China,Cargo,At Anchor,2023-03-12 14:46:00,155,128,9238507,"China, People's Republic Of","China, People's Republic Of"
35358,SURYA PIONEER,525100196,-2.9848360000000005,104.79962844466668,Indonesia,Cargo,Moored,2023-03-12 14:51:46,474,462,9046148,Indonesia,Indonesia
35359,EVER BRACE,357413000,-6.940983504558823,110.42333007382352,Panama,Cargo,Moored,2023-03-12 14:57:40,13,13,9784116,Panama,Panama
35360,SILVERGATE,636092677,1.2887518839130434,104.01593731956523,Liberia,Cargo,At Anchor,2023-03-12 15:05:39,4,4,9682930,Japan,Japan
35361,TRANSKO TAURUS,525104016,3.254335108844221,117.70595263798994,Indonesia,Tanker,At Anchor,2023-03-12 15:07:31,42,39,9556739,Indonesia,Indonesia
35362,SINAR MASELA,525109005,-5.880309523428569,106.070034523,Indonesia,Tanker,Moored,2023-03-12 15:08:00,15,15,9279630,Indonesia,Indonesia
35363,MOUNT NOREFJELL,636021369,1.303514824827586,104.07933040103448,Liberia,Cargo,At Anchor,2023-03-12 15:10:05,4,4,9939008,Marshall Islands,Marshall Islands
35364,GAS CAMELLIA,525401806,-5.916813955373135,105.99921780999998,Indonesia,Tanker,Moored,2023-03-12 15:16:41,15,14,9244403,Indonesia,Indonesia
35365,DERYA MAS,525009351,-7.1878384469886365,112.68795530318184,Indonesia,Cargo,Moored,2023-03-12 15:18:03,36,36,9345001,Indonesia,Indonesia
35366,LADYCHARM,209171000,0.5329174245454544,117.70766818204547,Cyprus,Cargo,At Anchor,2023-03-12 15:32:48,12,10,9421843,Cyprus,Liberia
35367,BSP XXV,525301151,-5.479939637706238,105.30833333000002,Indonesia,Tanker,At Anchor,2023-03-12 15:33:55,36,36,9939412,Indonesia,Indonesia
35368,IHSAN 2,525201373,-3.3366587497500007,114.54702999975002,Indonesia,Tanker,At Anchor,2023-03-12 15:40:11,8,7,9183879,Indonesia,Indonesia
35369,WISDOM,566538000,1.2503013217241377,103.87714850655172,Singapore,Tanker,Moored,2023-03-12 15:42:21,4,3,9659505,Singapore,Singapore
35370,GAS MARELLA,525501153,-6.035109775505618,105.92669395449438,Indonesia,Tanker,Moored,2023-03-12 15:45:14,26,26,9519676,Indonesia,Indonesia
35371,AN HAI,563513000,-6.09742779523077,106.89740861584616,Singapore,Cargo,Moored,2023-03-12 15:46:53,12,12,9238155,Marshall Islands,Marshall Islands
35372,ICON HOSEA VI 6,525501104,-0.7166960288461538,119.8500501280769,Indonesia,Cargo,At Anchor,2023-03-12 15:47:01,2,1,9982158,Indonesia,Indonesia
35373,TANTO LUAS,525013042,-7.205910176808511,112.72403808468088,Indonesia,Cargo,Moored,2023-03-12 15:48:13,11,9,9787522,Indonesia,Indonesia
35374,SUMMER PALACE,525111004,-1.29108101,116.7940007069697,Indonesia,Tanker,At Anchor,2023-03-12 15:48:46,6,6,9509009,Indonesia,Indonesia
35375,QUEEN PROTOCOL,525111005,-6.0074499991428585,106.90103095185717,Indonesia,Tanker,At Anchor,2023-03-12 15:48:53,14,14,9260031,Indonesia,Indonesia
35376,SELAT MAS,525015479,-7.189519302704081,112.69019184510202,Indonesia,Cargo,Moored,2023-03-12 15:55:15,293,35,9077202,Indonesia,Indonesia
35377,HONGSHENG,355565000,-3.9680381049315065,115.68925689479451,Panama,Cargo,At Anchor,2023-03-12 15:55:38,16,15,9187708,"Hong Kong, China","Hong Kong, China"
35378,LOGINDO ENTERPRISE,525005281,1.1767576051754383,103.98067745719302,Indonesia,Other,At Anchor,2023-03-12 15:57:21,30,7,9524956,Indonesia,Indonesia
35379,NUSA MERDEKA,525121002,-1.3107486041216216,117.00196973209458,Indonesia,Tanker,At Anchor,2023-03-12 16:00:13,10,10,9249178,Indonesia,Indonesia
35380,TANTO BERSATU,525013016,-6.102559626205251,106.88386809868733,Indonesia,Cargo,Moored,2023-03-12 16:03:25,84,82,9035515,Indonesia,Indonesia
35381,GRIFFIN,356968000,-0.9984595379122808,100.37161230998245,Panama,Cargo,Moored,2023-03-12 16:06:35,115,114,9883522,Japan,Japan
35382,MARINE GAIA,566385000,1.25844604,103.88947687437499,Singapore,Tanker,Moored,2023-03-12 16:08:31,9,4,9438315,Singapore,Singapore
35383,KARUNIA GEMILANG II,525501217,-5.871483761885715,106.00549085725714,Indonesia,Cargo,At Anchor,2023-03-12 16:11:09,70,69,9304203,Indonesia,Indonesia
35384,MEUTIA BARUNA,525112006,-5.509807321445085,105.29394026763008,Indonesia,Cargo,At Anchor,2023-03-12 16:13:41,16,16,9460253,Indonesia,Indonesia
35385,NARIVA,525021383,-1.3599752522727273,116.92368535393939,Indonesia,Tanker,At Anchor,2023-03-12 16:14:20,17,16,9172715,Indonesia,Indonesia
35386,ODETTE EXCELLENCE,563079390,1.2983333299999997,103.97666667,Singapore,Tanker,At Anchor,2023-03-12 16:14:46,27,26,9970349,Singapore,Singapore
35387,QUEEN QADARIAH,525301823,1.428710570967742,125.16199007419351,Indonesia,Tanker,At Anchor,2023-03-12 16:15:48,6,5,9552733,Indonesia,Indonesia
35388,AL DANAH,538007109,-3.8673517864069464,102.26968967502671,Marshall Islands,Cargo,At Anchor,2023-03-12 16:16:40,170,170,9614103,Marshall Islands,Marshall Islands
35389,ARD HORIZON,351143000,0.1498875002631579,117.58289276210529,Panama,Tanker,At Anchor,2023-03-12 16:22:30,14,13,9229233,Liberia,Liberia
35390,NURHASANAH LIMA,525400300,-6.05160429499329,106.94770430420134,Indonesia,Tanker,At Anchor,2023-03-12 16:31:42,42,42,9078701,Indonesia,Indonesia
35391,FRONT BEAULY,205161000,1.30210073,104.06395531187499,Belgium,Tanker,At Anchor,2023-03-12 16:36:21,3,3,9937103,Marshall Islands,Marshall Islands
35392,ORIENTAL GALAXY,525003624,1.4386931737391309,125.20001023226084,Indonesia,Cargo,Moored,2023-03-12 16:36:41,23,22,9120920,Indonesia,Indonesia
35393,XIA MEN ZE PING,413706960,-6.100200728745174,106.88676022137065,China,Cargo,Moored,2023-03-12 16:51:49,74,74,9304019,"China, People's Republic Of","China, People's Republic Of"
35394,BELLINA COLOSSUS,566923000,-3.93085320168421,115.76957879821053,Singapore,Cargo,At Anchor,2023-03-12 16:52:35,39,38,9552977,Singapore,Singapore
35395,AMIS WISDOM VI,371897000,1.2852924559271524,103.99299366589403,Panama,Cargo,At Anchor,2023-03-12 16:57:15,41,41,9589803,Chinese Taipei,Panama
35396,GAS VENUS,525900722,-6.940772284126986,110.41909324375662,Indonesia,Tanker,Moored,2023-03-12 16:57:47,23,23,9375460,Indonesia,Indonesia
35397,DHRAMA LAUTAN RUBY,525103003,-5.881421538862449,106.03036336236214,Indonesia,Cargo,Moored,2023-03-12 17:03:08,107,106,9304095,Indonesia,Indonesia
35398,TANTO AMAN,525013028,-1.0002551389285714,100.37192104392857,Indonesia,Cargo,Moored,2023-03-12 17:06:27,13,12,9085704,Indonesia,Indonesia
35399,TANTO TERIMA,525113012,0.08894809859375,109.06071007796875,Indonesia,Cargo,At Anchor,2023-03-12 17:09:56,20,14,9852389,Indonesia,Indonesia
35400,PERTAMINA PRIDE,563125900,-5.56833333,104.62566666800001,Singapore,Tanker,At Anchor,2023-03-12 17:12:25,1,1,9888493,Singapore,Singapore
35401,CL MONA,636021660,-3.9497838888888888,115.75958851888888,Liberia,Cargo,At Anchor,2023-03-12 17:16:39,15,14,9639567,"China, People's Republic Of","China, People's Republic Of"
35402,ZW BONITA,413333950,-3.9218290182500004,115.71557080417858,China,Cargo,At Anchor,2023-03-12 17:20:43,37,36,9290244,Marshall Islands,Marshall Islands
35403,MERATUS MAKASSAR,525025073,-7.203586448774834,112.72332787824503,Indonesia,Cargo,Moored,2023-03-12 17:26:23,19,19,9106637,Indonesia,Indonesia
35404,CARAKA JAYA III-MULI ANIM,525015026,1.438654804413408,125.19877458089387,Indonesia,Cargo,Moored,2023-03-12 17:27:20,38,38,9310501,Indonesia,Indonesia
35405,GLOVER,566103000,1.304260301818182,104.08071090818181,Singapore,Tanker,Moored,2023-03-12 17:29:11,3,2,9614115,Singapore,Singapore
35406,HABCO AQUILA,525121040,-3.6872639220338983,114.42979015292981,Indonesia,Cargo,At Anchor,2023-03-12 17:33:29,29,29,9477684,Indonesia,Indonesia
