dt_pos_utc,Port,OperatorCountryofDomicileName,vessel_type,count
2023-08-28,PNK,Indonesia,Tanker,4
2023-08-28,PTM,Singapore,Cargo,1
2023-08-28,SKJ,Indonesia,Dredging,1
2023-08-28,SLG,Indonesia,Passenger,1
2023-08-28,SOQ,Australia,Passenger,1
2023-08-28,SOQ,Indonesia,Passenger,2
2023-08-28,SRG,Chinese Taipei,Cargo,2
2023-08-28,SRG,"Hong Kong, China",Cargo,1
2023-08-28,SRG,Indonesia,Cargo,4
2023-08-28,SRG,Indonesia,Tanker,1
2023-08-28,SRG,Singapore,Cargo,1
2023-08-28,SUB,Indonesia,Cargo,1
2023-08-28,SUB,Indonesia,Tanker,1
2023-08-28,SUB,Singapore,Tanker,1
2023-08-28,SUQ,Indonesia,Cargo,1
2023-08-28,SUR,"China, People's Republic Of",Cargo,1
2023-08-28,SUR,Indonesia,Tanker,1
2023-08-28,TBY,Indonesia,Tanker,2
2023-08-28,TBY,Singapore,Tanker,2
2023-08-28,TEI,Indonesia,Cargo,2
2023-08-28,TEI,Indonesia,Passenger,5
2023-08-28,TJB,Greece,Cargo,1
2023-08-28,TJB,Indonesia,Cargo,6
2023-08-28,TJB,Indonesia,Other,1
2023-08-28,TJB,Indonesia,Passenger,12
2023-08-28,TJB,Indonesia,Tanker,2
2023-08-28,TJB,Malaysia,Tanker,1
2023-08-28,TJB,Singapore,Cargo,1
2023-08-28,TJB,Singapore,Passenger,1
2023-08-28,TJB,Singapore,Tanker,3
2023-08-28,TLI,Indonesia,Cargo,1
2023-08-28,TLI,Indonesia,Passenger,1
2023-08-28,TNJ,Indonesia,Cargo,1
2023-08-28,TNJ,Indonesia,Passenger,3
2023-08-28,TNJ,Singapore,Passenger,3
2023-08-28,TPR,Canada,Cargo,1
2023-08-28,TPR,"China, People's Republic Of",Cargo,1
2023-08-28,TPR,Chinese Taipei,Cargo,1
2023-08-28,TPR,Denmark,Cargo,1
2023-08-28,TPR,"Hong Kong, China",Cargo,1
2023-08-28,TPR,Indonesia,Cargo,8
2023-08-28,TPR,Indonesia,Other,1
2023-08-28,TPR,Indonesia,Passenger,2
2023-08-28,TPR,Indonesia,Tanker,1
2023-08-28,TPR,Japan,Cargo,1
2023-08-28,TPR,Japan,Tanker,1
2023-08-28,TPR,Philippines,Cargo,1
2023-08-28,TPR,Singapore,Cargo,1
2023-08-28,TPR,Switzerland,Cargo,3
2023-08-28,TPR,United Arab Emirates,Tanker,1
2023-08-28,TQP,Indonesia,Fishing,1
2023-08-28,TQP,Indonesia,Passenger,3
2023-08-28,TQP,Indonesia,Tanker,1
2023-08-28,TUA,Indonesia,Passenger,1
2023-08-28,TUA,Indonesia,Tanker,1
2023-08-29,AMQ,Indonesia,Passenger,1
2023-08-29,AMQ,Indonesia,Tanker,1
2023-08-29,BBM,Indonesia,Tanker,1
2023-08-29,BDJ,"China, People's Republic Of",Cargo,1
2023-08-29,BDJ,Chinese Taipei,Cargo,1
2023-08-29,BDJ,"Hong Kong, China",Cargo,2
2023-08-29,BDJ,Indonesia,Cargo,4
2023-08-29,BDJ,Indonesia,Passenger,2
2023-08-29,BDJ,Indonesia,Tanker,4
2023-08-29,BIK,Indonesia,Passenger,1
2023-08-29,BIK,Indonesia,Tanker,1
2023-08-29,BIT,Indonesia,Passenger,1
2023-08-29,BLW,Indonesia,Tanker,2
2023-08-29,BLW,Japan,Tanker,1
2023-08-29,BLW,United Arab Emirates,Cargo,1
2023-08-29,BMU,Indonesia,Cargo,1
2023-08-29,BMU,Indonesia,Passenger,2
2023-08-29,BOA,Indonesia,Passenger,1
2023-08-29,BOA,Indonesia,Tanker,2
2023-08-29,BPN,"Hong Kong, China",Cargo,1
2023-08-29,BPN,Indonesia,Cargo,1
2023-08-29,BPN,Indonesia,Other,3
2023-08-29,BPN,Indonesia,Passenger,17
2023-08-29,BPN,Indonesia,Pleasure Craft,1
2023-08-29,BPN,Indonesia,Port Tender,1
2023-08-29,BPN,Indonesia,Sailing,2
2023-08-29,BPN,Indonesia,Tanker,8
2023-08-29,BUR,Australia,Cargo,1
2023-08-29,BUR,Fiji,Other,1
2023-08-29,BUR,Greece,Cargo,1
2023-08-29,BUR,Indonesia,Cargo,1
2023-08-29,BUR,Indonesia,Other,3
2023-08-29,BUR,Indonesia,Passenger,23
2023-08-29,BUR,Indonesia,Tanker,12
2023-08-29,BUR,Netherlands,Cargo,1
2023-08-29,BUR,Norway,Cargo,1
2023-08-29,BUR,Saudi Arabia,Passenger,6
2023-08-29,BUR,Singapore,Cargo,6
2023-08-29,BUR,Singapore,Passenger,19
2023-08-29,BUR,Spain,Cargo,1
2023-08-29,BUR,United Arab Emirates,Cargo,1
2023-08-29,CBN,Singapore,Tanker,1
2023-08-29,CEB,Indonesia,Passenger,1
2023-08-29,CXP,Indonesia,Cargo,7
2023-08-29,CXP,Indonesia,Tanker,1
2023-08-29,CXP,Singapore,Tanker,1
2023-08-29,DJJ,Indonesia,Passenger,1
2023-08-29,DUM,Denmark,Tanker,1
2023-08-29,DUM,Greece,Tanker,1
2023-08-29,DUM,Indonesia,Cargo,1
2023-08-29,DUM,Indonesia,Passenger,1
2023-08-29,DUM,Indonesia,Tanker,4
2023-08-29,DUM,"Korea, South",Tanker,1
2023-08-29,DUM,Singapore,Tanker,3
2023-08-29,ENE,Indonesia,Passenger,1
2023-08-29,GNS,Indonesia,Passenger,1
2023-08-29,GRE,"China, People's Republic Of",Cargo,1
2023-08-29,GRE,Chinese Taipei,Cargo,2
2023-08-29,GRE,France,Cargo,1
2023-08-29,GRE,"Hong Kong, China",Cargo,2
2023-08-29,GRE,Indonesia,Cargo,8
2023-08-29,GRE,Indonesia,Dredging,3
2023-08-29,GRE,Indonesia,Other,1
2023-08-29,GRE,Indonesia,Passenger,6
2023-08-29,GRE,Indonesia,Tanker,4
2023-08-29,GRE,Japan,Tanker,1
2023-08-29,GRE,"Korea, South",Cargo,1
2023-08-29,GRE,Malaysia,Tanker,1
2023-08-29,GRE,Turkey,Cargo,1
2023-08-29,GTO,Indonesia,Cargo,1
2023-08-29,GTO,Indonesia,Passenger,2
2023-08-29,IBP,"China, People's Republic Of",Tanker,4
2023-08-29,IBP,Greece,Cargo,2
2023-08-29,IBP,Indonesia,Cargo,2
2023-08-29,IBP,Indonesia,Passenger,91
2023-08-29,IBP,Indonesia,Tanker,7
2023-08-29,IBP,Japan,Cargo,1
2023-08-29,IBP,Netherlands,Other,1
2023-08-29,IBP,Qatar,Tanker,1
2023-08-29,IBP,Singapore,Cargo,1
2023-08-29,IMW,Indonesia,Other,2
2023-08-29,ING,Indonesia,Cargo,1
2023-08-29,ING,Indonesia,Tanker,2
2023-08-29,ING,Liberia,Tanker,1
2023-08-29,ING,Singapore,Tanker,1
2023-08-29,KBH,Indonesia,Other,1
2023-08-29,KDI,Indonesia,Passenger,2
2023-08-29,KDI,Indonesia,Tanker,5
2023-08-29,KUM,Indonesia,Tanker,1
2023-08-29,KUM,United Arab Emirates,Tanker,1
2023-08-29,LBO,Indonesia,Cargo,1
2023-08-29,LMR,"China, People's Republic Of",Passenger,1
2023-08-29,LMR,Indonesia,Passenger,13
2023-08-29,LMR,Indonesia,Tanker,1
2023-08-29,LSW,Indonesia,Other,1
2023-08-29,LTU,Indonesia,Passenger,2
2023-08-29,LUW,Indonesia,Passenger,1
2023-08-29,MAK,"China, People's Republic Of",Cargo,1
2023-08-29,MAK,Indonesia,Cargo,9
2023-08-29,MAK,Indonesia,Other,1
2023-08-29,MAK,Indonesia,Passenger,5
2023-08-29,MAK,Indonesia,Pleasure Craft,1
2023-08-29,MAK,Indonesia,Tanker,1
2023-08-29,MAK,Singapore,Cargo,1
2023-08-29,MKW,Indonesia,Cargo,1
2023-08-29,MKW,Vietnam,Cargo,1
2023-08-29,MLH,Indonesia,Tanker,1
2023-08-29,MUO,Indonesia,Cargo,1
2023-08-29,MUO,Indonesia,Other,1
2023-08-29,MUO,Indonesia,Tanker,2
2023-08-29,NAM,Indonesia,Passenger,1
2023-08-29,NDA,Indonesia,Passenger,1
2023-08-29,PGX,Indonesia,Tanker,1
2023-08-29,PNJ,Indonesia,Cargo,2
2023-08-29,PNJ,Indonesia,Tanker,1
2023-08-29,PNJ,"Korea, South",Cargo,1
2023-08-29,PNJ,Singapore,Tanker,1
2023-08-29,PNK,Indonesia,Cargo,3
2023-08-29,PNK,Indonesia,Other,1
2023-08-29,PNK,Indonesia,Tanker,1
2023-08-29,PTL,Indonesia,Cargo,1
2023-08-29,PTM,Indonesia,Other,1
2023-08-29,SMA,Indonesia,Cargo,1
2023-08-29,SMA,Indonesia,Tanker,1
2023-08-29,SNL,Indonesia,Passenger,1
2023-08-29,SOQ,Australia,Passenger,1
2023-08-29,SOQ,Indonesia,Passenger,3
2023-08-29,SOQ,Indonesia,Tanker,2
2023-08-29,SRG,Denmark,Cargo,1
2023-08-29,SRG,Indonesia,Cargo,7
2023-08-29,SRG,Indonesia,Other,1
2023-08-29,SRG,Liberia,Cargo,1
2023-08-29,SRG,Vietnam,Cargo,1
2023-08-29,SUB,Indonesia,Cargo,1
2023-08-29,SUB,Indonesia,Other,1
2023-08-29,SUB,Indonesia,Passenger,3
2023-08-29,SUR,Indonesia,Tanker,4
2023-08-29,TBO,Indonesia,Cargo,1
2023-08-29,TBY,Germany,Cargo,1
2023-08-29,TBY,Indonesia,Cargo,3
2023-08-29,TBY,Singapore,Tanker,1
2023-08-29,TEI,Indonesia,Passenger,8
2023-08-29,TJB,Indonesia,Cargo,5
2023-08-29,TJB,Indonesia,Other,2
2023-08-29,TJB,Indonesia,Passenger,9
2023-08-29,TJB,Indonesia,Tanker,2
2023-08-29,TJB,Singapore,Passenger,1
2023-08-29,TJB,Singapore,Tanker,1
2023-08-29,TJQ,Indonesia,Passenger,1
2023-08-29,TLN,Indonesia,Cargo,1
2023-08-29,TNJ,Indonesia,Passenger,4
2023-08-29,TNJ,Singapore,Passenger,2
2023-08-29,TPR,"China, People's Republic Of",Cargo,1
2023-08-29,TPR,Chinese Taipei,Cargo,2
2023-08-29,TPR,Indonesia,Cargo,8
2023-08-29,TPR,Indonesia,Passenger,3
2023-08-29,TPR,Indonesia,Tanker,3
2023-08-29,TPR,Japan,Cargo,1
2023-08-29,TPR,"Korea, South",Cargo,1
2023-08-29,TPR,"Korea, South",Tanker,1
2023-08-29,TPR,Singapore,Cargo,1
2023-08-29,TPR,Vietnam,Cargo,1
2023-08-29,TQP,Indonesia,Cargo,1
2023-08-29,TQP,Indonesia,Passenger,1
2023-08-29,TQP,Indonesia,Tanker,1
2023-08-29,TQP,Singapore,Tanker,1
2023-08-29,TTK,Indonesia,Cargo,1
2023-08-29,TTK,Indonesia,Passenger,1
2023-08-29,TUA,Indonesia,Passenger,1
2023-08-29,WSR,Indonesia,Passenger,2
2023-08-30,AMQ,Indonesia,Cargo,2
2023-08-30,AMQ,Indonesia,Passenger,2
2023-08-30,AMQ,Indonesia,Tanker,2
2023-08-30,ARE,Indonesia,Passenger,1
2023-08-30,BBM,Indonesia,Tanker,1
2023-08-30,BDJ,"China, People's Republic Of",Cargo,3
2023-08-30,BDJ,Indonesia,Cargo,5
2023-08-30,BDJ,Indonesia,Other,1
2023-08-30,BDJ,Indonesia,Passenger,2
2023-08-30,BDJ,Indonesia,Tanker,2
2023-08-30,BDJ,"Korea, South",Cargo,1
2023-08-30,BDJ,Singapore,Cargo,1
2023-08-30,BDJ,Tanzania,Cargo,1
2023-08-30,BDJ,United Arab Emirates,Cargo,1
2023-08-30,BIK,Indonesia,Cargo,3
2023-08-30,BIK,Indonesia,Passenger,1
2023-08-30,BIK,Indonesia,Tanker,1
2023-08-30,BIT,Indonesia,Cargo,2
2023-08-30,BIT,Indonesia,Passenger,5
2023-08-30,BKS,Indonesia,Cargo,1
2023-08-30,BLW,Indonesia,Cargo,2
2023-08-30,BLW,Indonesia,Other,2
2023-08-30,BLW,Indonesia,Tanker,1
2023-08-30,BLW,"Korea, South",Tanker,1
2023-08-30,BLW,Singapore,Cargo,2
2023-08-30,BLW,Singapore,Tanker,1
2023-08-30,BLW,United Arab Emirates,Cargo,1
2023-08-30,BMU,Indonesia,Cargo,1
2023-08-30,BMU,Indonesia,Passenger,1
2023-08-30,BOA,Indonesia,Passenger,1
2023-08-30,BOA,Indonesia,Tanker,1
2023-08-30,BPN,Bangladesh,Tanker,1
2023-08-30,BPN,"China, People's Republic Of",Tanker,1
2023-08-30,BPN,Chinese Taipei,Tanker,1
2023-08-30,BPN,Germany,Cargo,1
2023-08-30,BPN,Indonesia,Cargo,3
2023-08-30,BPN,Indonesia,Other,4
2023-08-30,BPN,Indonesia,Passenger,19
2023-08-30,BPN,Indonesia,Pleasure Craft,1
2023-08-30,BPN,Indonesia,Sailing,4
2023-08-30,BPN,Indonesia,Tanker,6
2023-08-30,BPN,Japan,Cargo,2
2023-08-30,BPN,Philippines,Cargo,1
2023-08-30,BUR,Fiji,Other,1
2023-08-30,BUR,Indonesia,Cargo,2
2023-08-30,BUR,Indonesia,Other,1
2023-08-30,BUR,Indonesia,Passenger,24
2023-08-30,BUR,Indonesia,Pleasure Craft,1
2023-08-30,BUR,Indonesia,Tanker,10
2023-08-30,BUR,Japan,Tanker,1
2023-08-30,BUR,Netherlands,Cargo,1
2023-08-30,BUR,Netherlands,Tanker,1
2023-08-30,BUR,Saudi Arabia,Passenger,5
2023-08-30,BUR,Singapore,Cargo,9
2023-08-30,BUR,Singapore,Passenger,19
2023-08-30,BUR,Singapore,Tanker,1
2023-08-30,BUR,Vietnam,Cargo,1
2023-08-30,CBN,Indonesia,Cargo,1
2023-08-30,CBN,Singapore,Other,1
2023-08-30,CXP,"China, People's Republic Of",Tanker,1
2023-08-30,CXP,Indonesia,Cargo,1
2023-08-30,CXP,Indonesia,Tanker,2
2023-08-30,DJJ,Indonesia,Tanker,1
2023-08-30,DUM,"China, People's Republic Of",Cargo,1
2023-08-30,DUM,Indonesia,Passenger,3
2023-08-30,DUM,Indonesia,Tanker,5
2023-08-30,DUM,Norway,Tanker,1
2023-08-30,DUM,Philippines,Cargo,1
2023-08-30,DUM,Singapore,Tanker,8
2023-08-30,DUM,Thailand,Tanker,1
2023-08-30,DUM,United Kingdom,Tanker,1
2023-08-30,FKQ,Indonesia,Passenger,1
2023-08-30,GRE,"China, People's Republic Of",Cargo,1
2023-08-30,GRE,"China, People's Republic Of",Passenger,1
2023-08-30,GRE,Greece,Cargo,1
2023-08-30,GRE,Indonesia,Cargo,5
2023-08-30,GRE,Indonesia,Dredging,2
2023-08-30,GRE,Indonesia,Other,1
2023-08-30,GRE,Indonesia,Passenger,8
2023-08-30,GRE,Indonesia,Tanker,9
2023-08-30,GRE,Irish Republic,Cargo,1
2023-08-30,GRE,Japan,Tanker,1
2023-08-30,GRE,Marshall Islands,Cargo,1
2023-08-30,GRE,Singapore,Cargo,1
2023-08-30,GRE,Singapore,Tanker,1
2023-08-30,GRE,Switzerland,Cargo,1
2023-08-30,GRE,Vietnam,Tanker,1
2023-08-30,IBP,"China, People's Republic Of",Tanker,3
2023-08-30,IBP,Chinese Taipei,Cargo,1
2023-08-30,IBP,Greece,Cargo,1
2023-08-30,IBP,Indonesia,Cargo,7
2023-08-30,IBP,Indonesia,Passenger,92
2023-08-30,IBP,Indonesia,Tanker,4
2023-08-30,IBP,Japan,Tanker,1
2023-08-30,IBP,Singapore,Tanker,1
2023-08-30,IBP,United Arab Emirates,Tanker,1
2023-08-30,IMW,Indonesia,Cargo,2
2023-08-30,ING,Indonesia,Cargo,2
2023-08-30,ING,Indonesia,Sailing,1
2023-08-30,ING,Indonesia,Tanker,1
2023-08-30,ING,Malaysia,Tanker,1
2023-08-30,IPI,Indonesia,Passenger,1
2023-08-30,KBH,Indonesia,Passenger,1
2023-08-30,KDI,Indonesia,Cargo,1
2023-08-30,KDI,Indonesia,Passenger,2
2023-08-30,KDI,Indonesia,Sailing,1
2023-08-30,KDI,Indonesia,Tanker,1
2023-08-30,KTJ,Turkey,Cargo,1
2023-08-30,KUM,Indonesia,Cargo,1
2023-08-30,KUM,Indonesia,Passenger,1
2023-08-30,LMR,Indonesia,Passenger,11
2023-08-30,LSW,Greece,Tanker,1
2023-08-30,LSW,United Kingdom,Tanker,1
2023-08-30,LTU,Indonesia,Cargo,1
2023-08-30,LTU,Indonesia,Tanker,1
2023-08-30,MAK,Indonesia,Cargo,4
2023-08-30,MAK,Indonesia,Other,3
2023-08-30,MAK,Indonesia,Passenger,3
2023-08-30,MAK,Indonesia,Tanker,3
2023-08-30,MKQ,Indonesia,Cargo,1
2023-08-30,MKQ,Indonesia,Tanker,1
2023-08-30,MLD,Indonesia,Cargo,1
2023-08-30,MOF,Indonesia,Passenger,1
2023-08-30,MSK,Indonesia,Tanker,4
2023-08-30,MUO,Indonesia,Sailing,1
2023-08-30,MUO,Indonesia,Tanker,1
2023-08-30,NAM,Indonesia,Passenger,2
2023-08-30,PGX,Indonesia,Cargo,1
2023-08-30,PNJ,Indonesia,Passenger,1
2023-08-30,PNJ,Indonesia,Tanker,2
2023-08-30,PNJ,Japan,Cargo,3
2023-08-30,PNJ,"Korea, South",Cargo,1
2023-08-30,PNK,Indonesia,Cargo,7
2023-08-30,PNK,Indonesia,Other,1
2023-08-30,PNK,Indonesia,Tanker,3
2023-08-30,PTL,Indonesia,Cargo,1
2023-08-30,PTM,Indonesia,Cargo,1
2023-08-30,PTM,Indonesia,Other,1
2023-08-30,SKJ,Indonesia,Cargo,1
2023-08-30,SKJ,Indonesia,Passenger,2
2023-08-30,SMQ,Indonesia,Cargo,1
2023-08-30,SMQ,Indonesia,Passenger,1
2023-08-30,SMQ,Vietnam,Cargo,1
2023-08-30,SOQ,Indonesia,Passenger,2
2023-08-30,SOQ,Indonesia,Tanker,2
2023-08-30,SRG,France,Cargo,1
2023-08-30,SRG,Indonesia,Cargo,5
2023-08-30,SRG,Indonesia,Other,1
2023-08-30,SRG,Indonesia,Tanker,2
2023-08-30,SUB,Indonesia,Cargo,1
2023-08-30,SUB,Indonesia,Other,1
2023-08-30,SUB,Indonesia,Tanker,1
2023-08-30,SUR,Indonesia,Cargo,2
2023-08-30,SUR,Indonesia,Tanker,5
2023-08-30,SXK,Indonesia,Passenger,1
2023-08-30,TBY,Bangladesh,Cargo,4
2023-08-30,TBY,Indonesia,Cargo,1
2023-08-30,TBY,Indonesia,Tanker,3
2023-08-30,TEI,Indonesia,Passenger,8
2023-08-30,TJB,Indonesia,Cargo,7
2023-08-30,TJB,Indonesia,Passenger,11
2023-08-30,TJB,Indonesia,Tanker,5
2023-08-30,TJB,Panama,Tanker,1
2023-08-30,TJB,Singapore,Passenger,1
2023-08-30,TJB,Singapore,Tanker,2
2023-08-30,TLI,Indonesia,Tanker,1
2023-08-30,TLN,Indonesia,Cargo,1
2023-08-30,TNJ,Indonesia,Passenger,2
2023-08-30,TNJ,Indonesia,Tanker,1
2023-08-30,TNJ,Singapore,Passenger,1
2023-08-30,TPR,"China, People's Republic Of",Cargo,3
2023-08-30,TPR,Chinese Taipei,Cargo,1
2023-08-30,TPR,Indonesia,Cargo,10
2023-08-30,TPR,Indonesia,Other,5
2023-08-30,TPR,Indonesia,Passenger,1
2023-08-30,TPR,Indonesia,Tanker,3
2023-08-30,TPR,Japan,Cargo,1
2023-08-30,TPR,"Korea, South",Cargo,2
2023-08-30,TPR,Netherlands,Cargo,1
2023-08-30,TPR,Singapore,Cargo,1
2023-08-30,TQP,Indonesia,Fishing,2
2023-08-30,TQP,Indonesia,Passenger,3
2023-08-30,TTK,Indonesia,Cargo,1
2023-08-30,TTK,Indonesia,Passenger,1
2023-08-30,TUA,Indonesia,Passenger,3
2023-08-31,AMQ,Bahamas,Pleasure Craft,1
2023-08-31,AMQ,Indonesia,Passenger,2
2023-08-31,AMQ,Indonesia,Tanker,2
2023-08-31,AMQ,Singapore,Tanker,1
2023-08-31,BAD,Indonesia,Cargo,1
2023-08-31,BBM,Indonesia,Passenger,2
2023-08-31,BBM,Indonesia,Tanker,2
2023-08-31,BDJ,Greece,Cargo,2
2023-08-31,BDJ,Indonesia,Cargo,6
2023-08-31,BDJ,Indonesia,Passenger,2
2023-08-31,BDJ,Indonesia,Tanker,2
2023-08-31,BDJ,Marshall Islands,Cargo,1
2023-08-31,BGG,Indonesia,Tanker,1
2023-08-31,BIK,Indonesia,Cargo,1
2023-08-31,BIT,Indonesia,Passenger,4
2023-08-31,BKS,Indonesia,Cargo,1
2023-08-31,BKS,Indonesia,Passenger,1
2023-08-31,BLW,"China, People's Republic Of",Cargo,1
2023-08-31,BLW,Chinese Taipei,Cargo,1
2023-08-31,BLW,Netherlands,Tanker,1
2023-08-31,BLW,Singapore,Cargo,1
2023-08-31,BMU,Indonesia,Passenger,1
2023-08-31,BMU,Indonesia,Tanker,2
2023-08-31,BOA,Indonesia,Tanker,3
2023-08-31,BPN,Chinese Taipei,Tanker,1
2023-08-31,BPN,Indonesia,Cargo,4
2023-08-31,BPN,Indonesia,Other,5
2023-08-31,BPN,Indonesia,Passenger,9
2023-08-31,BPN,Indonesia,Sailing,7
2023-08-31,BPN,Indonesia,Tanker,6
2023-08-31,BPN,Japan,Cargo,1
2023-08-31,BPN,Marshall Islands,Cargo,1
2023-08-31,BUR,Australia,Cargo,1
2023-08-31,BUR,Fiji,Other,1
2023-08-31,BUR,Indonesia,Cargo,3
2023-08-31,BUR,Indonesia,Other,1
2023-08-31,BUR,Indonesia,Passenger,23
2023-08-31,BUR,Indonesia,Tanker,2
2023-08-31,BUR,Japan,Cargo,1
2023-08-31,BUR,Saudi Arabia,Passenger,6
2023-08-31,BUR,Singapore,Cargo,10
2023-08-31,BUR,Singapore,Dredging,1
2023-08-31,BUR,Singapore,Passenger,18
2023-08-31,CBN,Indonesia,Cargo,1
2023-08-31,CXP,Indonesia,Tanker,3
2023-08-31,CXP,Japan,Cargo,1
2023-08-31,DJJ,Indonesia,Cargo,1
2023-08-31,DUM,"China, People's Republic Of",Tanker,2
2023-08-31,DUM,Denmark,Tanker,2
2023-08-31,DUM,"Hong Kong, China",Cargo,7
2023-08-31,DUM,Indonesia,Tanker,7
2023-08-31,DUM,Singapore,Tanker,4
2023-08-31,DUM,Thailand,Tanker,1
2023-08-31,DUM,United Kingdom,Tanker,2
2023-08-31,DUM,United States Of America,Tanker,1
2023-08-31,FKQ,Indonesia,Passenger,1
2023-08-31,GNS,Indonesia,Passenger,1
2023-08-31,GRE,"China, People's Republic Of",Cargo,1
2023-08-31,GRE,Chinese Taipei,Cargo,1
2023-08-31,GRE,Denmark,Tanker,1
2023-08-31,GRE,"Hong Kong, China",Cargo,2
2023-08-31,GRE,Indonesia,Cargo,12
2023-08-31,GRE,Indonesia,Other,1
2023-08-31,GRE,Indonesia,Passenger,6
2023-08-31,GRE,Indonesia,Tanker,9
2023-08-31,GRE,"Korea, South",Cargo,1
2023-08-31,GRE,Singapore,Other,1
2023-08-31,GRE,Singapore,Tanker,3
2023-08-31,GRE,Switzerland,Cargo,1
2023-08-31,GTO,Indonesia,Passenger,1
2023-08-31,IBP,"China, People's Republic Of",Tanker,4
2023-08-31,IBP,Cyprus,Cargo,1
2023-08-31,IBP,Denmark,Tanker,1
2023-08-31,IBP,Greece,Cargo,1
2023-08-31,IBP,"Hong Kong, China",Cargo,1
2023-08-31,IBP,Indonesia,Cargo,2
2023-08-31,IBP,Indonesia,Passenger,91
2023-08-31,IBP,Indonesia,Tanker,10
2023-08-31,IBP,Japan,Cargo,1
2023-08-31,IBP,Japan,Tanker,2
2023-08-31,IBP,"Korea, South",Tanker,2
2023-08-31,IBP,Netherlands,Cargo,1
2023-08-31,IBP,Turkey,Cargo,1
2023-08-31,IBP,Vietnam,Cargo,2
2023-08-31,IMW,Indonesia,Cargo,2
2023-08-31,IMW,Indonesia,Sailing,1
2023-08-31,ING,Indonesia,Cargo,1
2023-08-31,ING,Indonesia,Sailing,2
2023-08-31,ING,Indonesia,Tanker,2
2023-08-31,KBH,Indonesia,Passenger,1
2023-08-31,KDI,Indonesia,Cargo,1
2023-08-31,KDI,Indonesia,Passenger,2
2023-08-31,KDI,Indonesia,Tanker,1
2023-08-31,KTJ,Indonesia,Cargo,2
2023-08-31,LBO,Indonesia,Passenger,1
2023-08-31,LMR,"China, People's Republic Of",Passenger,1
2023-08-31,LMR,Indonesia,Passenger,11
2023-08-31,LTU,Indonesia,Passenger,2
2023-08-31,LTU,Indonesia,Tanker,1
2023-08-31,LTU,"Korea, South",Tanker,2
2023-08-31,LTU,Singapore,Cargo,1
2023-08-31,LTU,United Kingdom,Tanker,1
2023-08-31,LUW,Indonesia,Passenger,1
2023-08-31,MAK,"Hong Kong, China",Cargo,1
2023-08-31,MAK,Indonesia,Cargo,8
2023-08-31,MAK,Indonesia,Passenger,5
2023-08-31,MAK,Indonesia,Sailing,1
2023-08-31,MAK,Indonesia,Tanker,3
2023-08-31,MAK,Irish Republic,Cargo,1
2023-08-31,MKQ,Indonesia,Cargo,1
2023-08-31,MKW,Indonesia,Cargo,2
2023-08-31,MKW,Indonesia,Passenger,2
2023-08-31,MKW,Vietnam,Cargo,2
2023-08-31,MLD,Indonesia,Tanker,2
2023-08-31,MUO,Indonesia,Passenger,1
2023-08-31,MUO,Indonesia,Sailing,1
2023-08-31,NAM,Indonesia,Passenger,1
2023-08-31,NBX,Indonesia,Passenger,1
2023-08-31,NDA,Indonesia,Passenger,1
2023-08-31,PGX,Indonesia,Cargo,1
2023-08-31,PNJ,Denmark,Tanker,1
2023-08-31,PNJ,Indonesia,Cargo,5
2023-08-31,PNJ,Indonesia,Passenger,1
2023-08-31,PNJ,Indonesia,Tanker,1
2023-08-31,PNJ,Japan,Cargo,2
2023-08-31,PNK,Indonesia,Cargo,5
2023-08-31,PNK,Indonesia,Passenger,1
2023-08-31,PNK,Indonesia,Tanker,1
2023-08-31,SMA,Indonesia,Tanker,1
2023-08-31,SMQ,Indonesia,Tanker,1
2023-08-31,SOQ,Indonesia,Cargo,1
2023-08-31,SOQ,Indonesia,Passenger,3
2023-08-31,SOQ,Indonesia,Tanker,3
2023-08-31,SRG,Indonesia,Cargo,7
2023-08-31,SRG,Indonesia,Tanker,2
2023-08-31,SRG,Singapore,Cargo,1
2023-08-31,SUB,Indonesia,Cargo,3
2023-08-31,SUB,Indonesia,Passenger,3
2023-08-31,SUR,Indonesia,Cargo,1
2023-08-31,SUR,Indonesia,Passenger,1
2023-08-31,SUR,Indonesia,Tanker,3
2023-08-31,TBY,Bangladesh,Cargo,1
2023-08-31,TBY,Indonesia,Cargo,3
2023-08-31,TBY,Indonesia,Tanker,2
2023-08-31,TBY,Singapore,Cargo,1
2023-08-31,TEI,Indonesia,Passenger,6
2023-08-31,TJB,Chinese Taipei,Cargo,1
2023-08-31,TJB,Indonesia,Cargo,4
2023-08-31,TJB,Indonesia,Other,1
2023-08-31,TJB,Indonesia,Passenger,7
2023-08-31,TJB,Indonesia,Tanker,4
2023-08-31,TJB,Singapore,Passenger,2
2023-08-31,TJQ,Indonesia,Passenger,1
2023-08-31,TNJ,Indonesia,Passenger,1
2023-08-31,TNJ,Indonesia,Tanker,1
2023-08-31,TNJ,Singapore,Cargo,1
2023-08-31,TNJ,Singapore,Passenger,1
2023-08-31,TPR,France,Cargo,1
2023-08-31,TPR,"Hong Kong, China",Cargo,1
2023-08-31,TPR,Indonesia,Cargo,12
2023-08-31,TPR,Indonesia,Other,1
2023-08-31,TPR,Indonesia,Passenger,4
2023-08-31,TPR,Japan,Cargo,3
2023-08-31,TPR,"Korea, South",Cargo,1
2023-08-31,TPR,Liberia,Cargo,1
2023-08-31,TPR,Marshall Islands,Cargo,1
2023-08-31,TPR,Norway,Other,1
2023-08-31,TPR,Singapore,Cargo,1
