,mmsi,vessel_name,Port,dt_pos_utc,fc_vessel,OperatorCountryOfRegistration,OperatorCountryofDomicileName,vessel_type,ns_vessel,draught
77150,525016009,MT. ANGELIA XVI,PNK,2023-04-06 07:23:55,Indonesia,Indonesia,Indonesia,Tanker,Moored,5.0
77151,525016009,MT. ANGELIA XVI,PNK,2023-04-06 13:35:59,Indonesia,Indonesia,Indonesia,Tanker,Moored,5.0
77152,525016009,MT. ANGELIA XVI,PNK,2023-04-07 07:38:59,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.9
77153,525016009,MT. ANGELIA XVI,IBP,2023-04-09 02:37:00,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.9
77154,525016009,MT. ANGELIA XVI,PNK,2023-04-12 17:48:33,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,5.0
77155,525016009,MT. ANGELIA XVI,IBP,2023-04-19 03:35:39,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.9
77156,525016009,MT. ANGELIA XVI,PNK,2023-04-25 09:56:38,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,5.0
77157,525016009,MT. ANGELIA XVI,PNK,2023-04-26 05:25:09,Indonesia,Indonesia,Indonesia,Tanker,Moored,5.0
77158,525016009,MT. ANGELIA XVI,PNK,2023-04-26 07:43:10,Indonesia,Indonesia,Indonesia,Tanker,Moored,5.0
77159,525016009,MT. ANGELIA XVI,PNK,2023-04-26 14:43:09,Indonesia,Indonesia,Indonesia,Tanker,Moored,5.0
77160,525016009,MT. ANGELIA XVI,IBP,2023-05-01 05:43:28,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.8
77161,525016009,MT. ANGELIA XVI,TPR,2023-05-02 08:18:42,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5
77162,525016009,MT. ANGELIA XVI,PNK,2023-05-05 01:46:36,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.8
77163,525016009,MT. ANGELIA XVI,PNK,2023-05-05 12:01:49,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.8
77164,525016009,MT. ANGELIA XVI,PNK,2023-05-06 07:29:46,Indonesia,Indonesia,Indonesia,Tanker,Moored,4.8
77165,525016009,MT. ANGELIA XVI,PNK,2023-05-06 13:32:46,Indonesia,Indonesia,Indonesia,Tanker,Moored,4.8
77166,525016009,MT. ANGELIA XVI,IBP,2023-05-09 04:05:46,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.9
77167,525016009,MT. ANGELIA XVI,PNK,2023-05-14 10:59:42,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,4.5
77168,525016009,MT. ANGELIA XVI,IBP,2023-05-17 20:38:56,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.8
77169,525016009,MT. ANGELIA XVI,TPR,2023-05-19 06:17:47,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.9
77170,525016009,MT. ANGELIA XVI,PNK,2023-05-21 21:23:58,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,5.0
77171,525016009,MT. ANGELIA XVI,IBP,2023-05-26 07:47:27,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.9
77172,525016009,MT. ANGELIA XVI,PNK,2023-05-31 09:09:46,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,5.0
77173,525016009,MT. ANGELIA XVI,BDJ,2023-06-09 01:38:39,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.8
77174,525016009,MT. ANGELIA XVI,BDJ,2023-06-11 09:51:32,Indonesia,Indonesia,Indonesia,Tanker,Moored,4.8
77175,525016009,MT. ANGELIA XVI,BDJ,2023-06-16 20:28:08,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.9
77176,525016009,MT. ANGELIA XVI,BDJ,2023-06-23 03:46:02,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.9
77177,525016009,MT. ANGELIA XVI,BDJ,2023-07-02 12:31:13,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,5.0
77178,525016009,MT. ANGELIA XVI,BDJ,2023-07-07 15:04:58,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.9
77179,525016009,MT. ANGELIA XVI,BPN,2023-07-10 13:57:18,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0
77180,525016009,MT. ANGELIA XVI,BOA,2023-07-19 09:13:17,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,5.0
77181,525016009,MT. ANGELIA XVI,TJB,2023-07-24 17:03:37,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,4.6
77182,525016009,MT. ANGELIA XVI,TJB,2023-07-31 20:53:29,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,4.6
77183,525016009,MT. ANGELIA XVI,MAK,2023-08-12 13:15:57,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,4.1
77184,525016015,MV MANDIRI DELAPAN,TJB,2023-01-11 19:26:58,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.2
77185,525016015,MV MANDIRI DELAPAN,TJB,2023-01-11 21:00:28,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.2
77186,525016015,MV MANDIRI DELAPAN,BLW,2023-01-13 22:46:12,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.2
77187,525016015,MV MANDIRI DELAPAN,BLW,2023-01-26 09:45:24,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.4
77188,525016015,MV MANDIRI DELAPAN,TJB,2023-01-31 15:01:28,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.4
77189,525016015,MV MANDIRI DELAPAN,GRE,2023-03-13 07:31:02,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.4
77190,525016015,MV MANDIRI DELAPAN,TJB,2023-04-01 10:04:11,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.4
77191,525016015,MV MANDIRI DELAPAN,TJB,2023-04-01 11:27:11,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.4
77192,525016015,MV MANDIRI DELAPAN,BLW,2023-04-04 04:48:09,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.4
77193,525016015,MV MANDIRI DELAPAN,BLW,2023-04-10 09:59:58,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.4
77194,525016015,MV MANDIRI DELAPAN,TBY,2023-04-21 08:30:25,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.9
77195,525016015,MV MANDIRI DELAPAN,TPR,2023-05-04 05:19:31,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.5
77196,525016015,MV.MANDIRI DELAPAN,TBY,2023-09-05 00:37:09,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.5
77197,525016015,MV.MANDIRI DELAPAN,BLW,2023-09-19 23:32:55,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.2
77198,525016015,MV.MANDIRI DELAPAN,BLW,2023-09-20 07:53:32,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.2
77199,525016015,MV.MANDIRI DELAPAN,BLW,2023-09-20 08:18:43,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.2
77200,525016015,MV.MANDIRI DELAPAN,TJB,2023-10-01 03:18:35,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.0
77201,525016015,MV.MANDIRI DELAPAN,ING,2023-10-04 05:05:53,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.0
77202,525016015,MV.MANDIRI DELAPAN,ING,2023-10-04 05:38:42,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.0
77203,525016015,MV.MANDIRI DELAPAN,ING,2023-10-09 06:57:09,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.0
77204,525016015,MV.MANDIRI DELAPAN,PNJ,2023-10-11 21:52:47,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.2
77205,525016015,MV.MANDIRI DELAPAN,PNJ,2023-10-15 08:17:40,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.2
77206,525016015,MV.MANDIRI DELAPAN,ING,2023-10-21 07:28:01,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.2
77207,525016015,MV.MANDIRI DELAPAN,ING,2023-10-21 08:08:34,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.2
77208,525016015,MV.MANDIRI DELAPAN,ING,2023-10-30 06:59:58,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.2
77209,525016015,MV.MANDIRI DELAPAN,GRE,2023-11-06 07:43:09,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.2
77210,525016015,MV.MANDIRI DELAPAN,TJB,2023-12-24 09:01:13,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.4
77211,525016015,MV.MANDIRI DELAPAN,TJB,2023-12-24 10:03:52,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.4
77212,525016015,MV.MANDIRI DELAPAN,BLW,2023-12-28 00:19:48,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.4
77213,525016018,MV.PELITA MANDIRI 8,PNJ,2023-01-10 01:05:19,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,4.2
77214,525016018,MV.PELITA MANDIRI 8,GRE,2023-01-13 01:00:23,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,6.4
77215,525016018,MV.PELITA MANDIRI 8,GRE,2023-01-21 16:38:29,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,6.4
77216,525016018,MV.PELITA MANDIRI 8,TJB,2023-02-07 12:59:28,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,7.8
77217,525016018,MV.PELITA MANDIRI 8,TBY,2023-03-02 08:02:38,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,7.8
77218,525016018,MV.PELITA MANDIRI 8,TBY,2023-03-12 14:15:04,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,7.8
77219,525016018,MV.PELITA MANDIRI 8,TPR,2023-03-15 08:07:26,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,3.8
77220,525016018,MV.PELITA MANDIRI 8,TPR,2023-04-05 13:18:12,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,3.8
77221,525016018,MV.PELITA MANDIRI 8,BAD,2023-04-13 14:48:21,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,3.8
77222,525016018,MV.PELITA MANDIRI 8,TJB,2023-05-05 00:21:57,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,3.8
77223,525016018,MV.PELITA MANDIRI 8,TBY,2023-05-23 11:01:15,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,7.9
77224,525016018,MV.PELITA MANDIRI 8,TBY,2023-06-05 16:29:02,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,7.7
77225,525016018,MV.PELITA MANDIRI 8,IBP,2023-06-09 06:25:49,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,7.7
77226,525016018,MV.PELITA MANDIRI 8,TJB,2023-07-08 18:24:10,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.7
77227,525016018,MV.PELITA MANDIRI 8,BLW,2023-07-14 02:35:40,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8
77228,525016018,MV.PELITA MANDIRI 8,TJB,2023-07-18 02:33:28,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,3.8
77229,525016018,MV.PELITA MANDIRI 8,GRE,2023-08-15 05:05:41,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.3
77230,525016018,MV.PELITA MANDIRI 8,TJB,2023-08-27 07:53:55,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.7
77231,525016018,MV.PELITA MANDIRI 8,TJB,2023-09-09 06:07:19,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.2
77232,525016018,MV.PELITA MANDIRI 8,TBY,2023-11-17 13:51:32,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8
77233,525016018,MV.PELITA MANDIRI 8,TBY,2023-11-26 15:17:19,Indonesia,Indonesia,Indonesia,Cargo,At Anchor,7.8
77234,525016024,KM. RIMBA EMPAT,TBY,2023-04-03 13:47:15,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.8
77235,525016024,KM. RIMBA EMPAT,TBY,2023-04-23 10:19:17,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,5.4
77236,525016024,KM. RIMBA EMPAT,TBY,2023-06-01 13:20:03,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.6
77237,525016024,KM. RIMBA EMPAT,TBY,2023-06-15 21:57:33,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.6
77238,525016024,KM. RIMBA EMPAT,MLH,2023-06-28 01:17:26,Indonesia,Indonesia,Indonesia,Cargo,At Anchor,7.4
77239,525016024,KM. RIMBA EMPAT,TBY,2023-07-15 13:54:50,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.6
77240,525016024,KM. RIMBA EMPAT,TBY,2023-07-31 23:17:03,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.6
77241,525016024,KM. RIMBA EMPAT,TBY,2023-08-23 14:00:08,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.6
77242,525016024,KM. RIMBA EMPAT,MLH,2023-09-01 06:55:26,Indonesia,Indonesia,Indonesia,Cargo,At Anchor,7.9
77243,525016024,KM. RIMBA EMPAT,TBY,2023-09-16 06:21:50,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.7
77244,525016024,KM. RIMBA EMPAT,TBY,2023-09-30 00:24:00,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.6
77245,525016041,MT.STEPHANIE XVIII,PNJ,2023-01-06 12:27:21,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.4
77246,525016041,MT.STEPHANIE XVIII,PNJ,2023-01-14 12:53:34,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.4
77247,525016041,MT.STEPHANIE XVIII,PNJ,2023-02-12 13:39:36,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.4
77248,525016041,MT.STEPHANIE XVIII,PNJ,2023-02-21 11:37:34,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.4
77249,525016041,MT.STEPHANIE XVIII,PNJ,2023-03-01 12:23:09,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.4
77250,525016041,MT.STEPHANIE XVIII,PNJ,2023-03-14 03:18:20,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.4
77251,525016041,MT.STEPHANIE XVIII,BKS,2023-04-17 07:50:46,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.8
77252,525016041,MT.STEPHANIE XVIII,PNJ,2023-04-20 00:02:02,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.8
77253,525016041,MT.STEPHANIE XVIII,PNJ,2023-04-27 15:19:21,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.5
77254,525016041,MT.STEPHANIE XVIII,PNJ,2023-05-04 15:43:43,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.5
77255,525016041,MT.STEPHANIE XVIII,PNJ,2023-05-12 23:37:23,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.5
77256,525016041,MT.STEPHANIE XVIII,PNJ,2023-06-03 23:54:43,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.5
77257,525016041,MT.STEPHANIE XVIII,PNJ,2023-06-10 02:18:25,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.6
77258,525016041,MT.STEPHANIE XVIII,PNJ,2023-06-17 00:30:04,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.5
77259,525016041,MT.STEPHANIE XVIII,PNJ,2023-06-22 12:30:27,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.5
77260,525016041,MT.STEPHANIE XVIII,PNJ,2023-06-30 06:14:06,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.5
77261,525016041,MT.STEPHANIE XVIII,PNJ,2023-07-07 13:08:00,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.4
77262,525016041,MT.STEPHANIE XVIII,PNJ,2023-07-14 18:00:07,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.4
77263,525016041,MT.STEPHANIE XVIII,PNJ,2023-07-22 06:40:01,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.4
77264,525016041,MT.STEPHANIE XVIII,PNJ,2023-07-29 10:19:56,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.4
77265,525016041,MT.STEPHANIE XVIII,PNJ,2023-08-05 12:25:32,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.4
77266,525016041,MT.STEPHANIE XVIII,PNJ,2023-08-14 01:26:00,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.4
77267,525016041,MT.STEPHANIE XVIII,PNJ,2023-08-21 06:44:49,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.4
77268,525016041,MT.STEPHANIE XVIII,PNJ,2023-08-28 23:06:28,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.4
77269,525016041,MT.STEPHANIE XVIII,PNJ,2023-09-04 05:06:58,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.5
77270,525016041,MT.STEPHANIE XVIII,PNJ,2023-09-11 18:42:17,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.5
77271,525016041,MT.STEPHANIE XVIII,PNJ,2023-09-18 23:54:55,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.5
77272,525016041,MT.STEPHANIE XVIII,PNJ,2023-09-26 18:39:02,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.5
77273,525016041,MT.STEPHANIE XVIII,PNJ,2023-10-03 04:55:24,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.5
77274,525016041,MT.STEPHANIE XVIII,PNJ,2023-10-12 16:15:33,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.5
77275,525016041,MT.STEPHANIE XVIII,PNJ,2023-10-19 20:56:00,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.5
77276,525016041,MT.STEPHANIE XVIII,BKS,2023-11-14 05:29:44,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.5
77277,525016041,MT.STEPHANIE XVIII,BKS,2023-11-20 07:00:05,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.5
77278,525016041,MT.STEPHANIE XVIII,PNJ,2023-12-07 08:48:17,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.5
77279,525016041,MT.STEPHANIE XVIII,PNJ,2023-12-27 12:41:25,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.5
77280,525016080,TANTO HANDAL  ^.^,TQP,2023-01-03 22:38:19,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.0
77281,525016080,TANTO HANDAL  ^.^,TQP,2023-01-06 06:41:11,Indonesia,Indonesia,Indonesia,Cargo,At Anchor,4.3
77282,525016080,TANTO HANDAL  ^.^,GRE,2023-01-10 07:56:27,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.3
77283,525016080,TANTO HANDAL  ^.^,LMR,2023-01-14 12:14:35,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,5.8
77284,525016080,TANTO HANDAL  ^.^,TQP,2023-01-17 00:38:50,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,5.4
77285,525016080,TANTO HANDAL  ^.^,GRE,2023-01-21 19:40:25,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.6
77286,525016080,TANTO HANDAL  ^.^,BDJ,2023-01-23 22:58:45,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.6
77287,525016080,TANTO HANDAL  ^.^,GRE,2023-01-26 00:05:10,Indonesia,Indonesia,Indonesia,Cargo,At Anchor,4.4
77288,525016080,TANTO HANDAL  ^.^,BDJ,2023-02-04 07:43:46,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,5.4
77289,525016080,TANTO HANDAL  ^.^,GRE,2023-02-07 09:15:21,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.5
77290,525016080,TANTO HANDAL  ^.^,TQP,2023-02-11 20:18:37,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.4
77291,525016080,TANTO HANDAL  ^.^,GRE,2023-02-16 17:40:06,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.7
77292,525016080,TANTO HANDAL  ^.^,GTO,2023-02-26 18:37:50,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,5.6
77293,525016080,TANTO HANDAL  ^.^,LUW,2023-03-02 06:57:58,Indonesia,Indonesia,Indonesia,Cargo,Moored,4.8
77294,525016080,TANTO HANDAL  ^.^,GRE,2023-03-08 07:33:39,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,5.3
77295,525016080,TANTO HANDAL  ^.^,GTO,2023-03-13 10:25:58,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.1
77296,525016080,TANTO HANDAL  ^.^,GRE,2023-03-21 22:42:35,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,5.4
77297,525016080,TANTO HANDAL  ^.^,SUB,2023-03-23 21:46:11,Indonesia,Indonesia,Indonesia,Pleasure Craft,At Anchor,5.4
77298,525016080,TANTO HANDAL  ^.^,GTO,2023-03-28 00:17:53,Indonesia,Indonesia,Indonesia,Pleasure Craft,Underway Sailing,5.4
77299,525016080,TANTO HANDAL  ^.^,LUW,2023-04-01 04:44:05,Indonesia,Indonesia,Indonesia,Pleasure Craft,Underway Sailing,4.2
77300,525016080,TANTO HANDAL  ^.^,GRE,2023-04-07 21:58:32,Indonesia,Indonesia,Indonesia,Pleasure Craft,Underway Sailing,5.0
77301,525016080,TANTO HANDAL  ^.^,BDJ,2023-04-15 04:32:59,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,5.8
77302,525016080,TANTO HANDAL  ^.^,GRE,2023-04-17 05:43:53,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.8
77303,525016080,TANTO HANDAL  ^.^,BPN,2023-05-02 03:53:27,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.2
77304,525016080,TANTO HANDAL  ^.^,GRE,2023-05-06 08:39:24,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.6
77305,525016080,TANTO HANDAL  ^.^,BDJ,2023-05-16 05:29:54,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,5.7
77306,525016080,TANTO HANDAL  ^.^,GRE,2023-05-21 07:55:49,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.4
77307,525016080,TANTO HANDAL  ^.^,GRE,2023-06-03 05:49:45,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.5
77308,525016080,TANTO HANDAL  ^.^,LMR,2023-06-05 09:05:25,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,5.7
77309,525016080,TANTO HANDAL  ^.^,GRE,2023-06-07 23:25:26,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.6
77310,525016080,TANTO HANDAL  ^.^,GTO,2023-06-15 09:31:17,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,5.8
77311,525016080,TANTO HANDAL  ^.^,GRE,2023-06-24 06:59:52,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.0
77312,525016080,TANTO HANDAL  ^.^,GTO,2023-06-29 22:13:32,Indonesia,Indonesia,Indonesia,Pleasure Craft,Under Way Using Engine,6.0
77313,525016080,TANTO HANDAL  ^.^,LUW,2023-07-02 00:33:50,Indonesia,Indonesia,Indonesia,Pleasure Craft,Under Way Using Engine,4.4
77314,525016080,TANTO HANDAL  ^.^,GRE,2023-07-13 08:20:33,Indonesia,Indonesia,Indonesia,Pleasure Craft,Under Way Using Engine,5.2
77315,525016080,TANTO HANDAL  ^.^,BDJ,2023-07-15 06:05:29,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.8
77316,525016080,TANTO HANDAL  ^.^,GRE,2023-07-17 13:12:18,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6
77317,525016080,TANTO HANDAL  ^.^,LMR,2023-07-30 23:07:54,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.2
77318,525016080,TANTO HANDAL  ^.^,GRE,2023-08-03 11:05:57,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.2
77319,525016080,TANTO HANDAL  ^.^,SUB,2023-08-03 12:22:20,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.2
77320,525016080,TANTO HANDAL  ^.^,GTO,2023-08-10 00:02:24,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.6
77321,525016080,TANTO HANDAL  ^.^,LUW,2023-08-11 22:52:12,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.6
77322,525016080,TANTO HANDAL  ^.^,GRE,2023-08-17 23:30:13,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.0
77323,525016080,TANTO HANDAL  ^.^,GTO,2023-08-28 14:10:43,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.0
77324,525016080,TANTO HANDAL  ^.^,GRE,2023-09-03 17:13:49,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.2
77325,525016080,TANTO HANDAL  ^.^,SUB,2023-09-07 09:28:38,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.2
77326,525016080,TANTO HANDAL  ^.^,LUW,2023-09-15 02:53:30,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,4.5
77327,525016080,TANTO HANDAL  ^.^,GRE,2023-09-20 11:02:29,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,5.2
77328,525016080,TANTO HANDAL  ^.^,GTO,2023-09-27 11:01:54,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,6.2
77329,525016080,TANTO HANDAL  ^.^,GRE,2023-10-06 07:59:44,Indonesia,Indonesia,Indonesia,Cargo,Underway Sailing,5.6
77330,525016080,TANTO HANDAL  ^.^,GTO,2023-10-12 02:21:20,Indonesia,Indonesia,Indonesia,Port Tender,Underway Sailing,6.2
77331,525016080,TANTO HANDAL  ^.^,LUW,2023-10-14 01:43:23,Indonesia,Indonesia,Indonesia,Port Tender,Underway Sailing,6.2
77332,525016080,TANTO HANDAL  ^.^,GRE,2023-10-19 18:13:22,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,5.4
77333,525016080,TANTO HANDAL  ^.^,GTO,2023-10-26 01:33:59,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.2
77334,525016080,TANTO HANDAL  ^.^,GRE,2023-11-02 19:39:39,Indonesia,Indonesia,Indonesia,Cargo,Under Way Using Engine,5.4
